AdminID,StreamKind,livestatus,schedule_str,starttime_str,Platform,StreamID,otherAdminIDs,StreamTitle
CVHLHL2018122500,Live,upcoming,2025-01-18T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-01-25T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-02-01T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-02-08T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-02-15T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-02-22T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-03-01T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-03-08T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-03-15T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-03-22T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-03-29T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-04-05T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-04-12T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-04-19T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-04-26T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-05-03T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-05-10T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-05-17T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-05-24T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
CVHLHL2018122500,Live,upcoming,2025-05-31T14:00:00Z,,Twitch,sakuramiko_hololive/schedule,,Miko WatchParty!!
